"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"164","ENSMUSG00000020834",89.9552474922175,1.72886213715223,0.578589491282576,0.00015511231189575,0.00536811595706174,"Dhrs13"
"165","ENSMUSG00000008496",3198.16090303448,2.1899674474377,0.74846920920261,0.000158170379460553,0.00543801532184728,"Pou2f2"
"166","ENSMUSG00000097993",51.7926797601855,1.52037701662631,0.505345443626,0.000161431259515859,0.00550196952172056,"Ptprv"
"167","ENSMUSG00000026355",3774.23598850443,1.21884690094016,0.397881443580355,0.000166356951398659,0.00564535727942921,"Mcm6"
"168","ENSMUSG00000044966",39.6616061293851,1.95706372108729,0.664955889485986,0.000171579683773188,0.00579754836869748,"Fbxo48"
"169","ENSMUSG00000109372",8.41940748899687,6.95745436894996,2.96359311748416,0.000180017263014942,0.00604653408457724,"Gm19410"
"170","ENSMUSG00000025582",173.534732703071,3.61881555853246,1.30451983312985,0.000186033988600465,0.00620587267280363,"Nptx1"
"171","ENSMUSG00000033644",69.6869013320552,1.43744206608775,0.485705712975226,0.000186495422266461,0.00620808490392085,"Piwil2"
"172","ENSMUSG00000028937",2193.70853132947,1.22996614749152,0.408111201682491,0.000191900299516265,0.00636104959071638,"Acot7"
"173","ENSMUSG00000034248",2038.77757776023,1.51429035804669,0.515806862871447,0.000193776362592247,0.00640971412431449,"Slc25a37"
"174","ENSMUSG00000094595",10.5158243334309,2.49337670781665,0.861554887688831,0.000206661102447019,0.00675064291402819,"Fsbp"
"175","ENSMUSG00000082229",28.4134032044907,2.57927990317028,0.911864419114643,0.000225914288872293,0.0072804067201365,"Nap1l2"
"176","ENSMUSG00000007080",600.622959278083,1.46067557492626,0.50264082972745,0.000235883968518039,0.00748729073405138,"Pole"
"177","ENSMUSG00000029561",6585.76624013932,2.608323732188,0.948740703136603,0.000244393136990918,0.0076849293790331,"Oasl2"
"178","ENSMUSG00000030707",9851.06616939932,1.57344942198645,0.551832601933851,0.000249115136689336,0.00778150502517465,"Coro1a"
"179","ENSMUSG00000034459",4121.26773512093,3.03490604214987,1.13169865415851,0.000252896060231979,0.0078683225710195,"Ifit1"
"180","ENSMUSG00000003283",5400.88911676848,1.34145155245662,0.464775701499751,0.000253613049355475,0.00787503603057949,"Hck"
