"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"160","ENSMUSG00000020773",1054.14148563913,2.53238775964072,0.768190404634443,5.50820064627585e-05,0.00233904996092665,"Trim47"
"161","ENSMUSG00000036880",777.191598863374,1.53413881091873,0.446728479477012,5.60211587675398e-05,0.00235979744384875,"Acaa2"
"162","ENSMUSG00000105867",188.968490004386,2.38023240382934,0.722956422575059,5.71759038716563e-05,0.00240199946960284,"Gm42517"
"163","ENSMUSG00000049119",181.050299991337,2.00987651062675,0.604947163134154,5.98589493688014e-05,0.00246205186513772,"Fam110b"
"164","ENSMUSG00000059791",360.220809677922,1.86690053785423,0.563496169002184,6.27119812936851e-05,0.00250720267197552,"Nrm"
"165","ENSMUSG00000039001",3923.5705698291,1.54076743016773,0.453292723350277,6.33135007266644e-05,0.0025248267091811,"Rps21"
"166","ENSMUSG00000024608",11635.3480279106,1.92704092905206,0.578833413399027,6.44558514589873e-05,0.00255739984374649,"Rps14"
"167","ENSMUSG00000026955",80.1948365734519,3.70562662562516,1.1964226496034,6.62266017576002e-05,0.00259489368283146,"Sapcd2"
"168","ENSMUSG00000079164",37.7720245041838,3.50108614902384,1.11384231093767,6.85803617709001e-05,0.002665766804665,"Tlr5"
"169","ENSMUSG00000073242",93.8572432328656,3.51909506471768,1.10161079785459,7.26801758569628e-05,0.00276365390167077,"Dnmt3aos"
"170","ENSMUSG00000025141",6.47387584236757,6.32040758265066,2.59601187035077,7.46300588019767e-05,0.00278524342968327,"Myadml2"
"171","ENSMUSG00000039063",19.6360328324814,3.58056171888322,1.09735337618116,7.76941436593826e-05,0.00283890787250284,"Echdc3"
"172","ENSMUSG00000015094",141.062521305036,2.08433165423005,0.648275233367659,7.72041221215271e-05,0.00283890787250284,"Npdc1"
"173","ENSMUSG00000074476",236.256844984493,2.21261912254269,0.689706018699226,7.76070576685734e-05,0.00283890787250284,"Spc24"
"174","ENSMUSG00000001403",1115.06144204414,2.55402128843103,0.812471771437317,8.11127800897999e-05,0.00290756047667587,"Ube2c"
"175","ENSMUSG00000043822",709.786082350948,1.85984928173997,0.569373310381182,8.24204578611089e-05,0.00292984215817589,"Adamtsl5"
"176","ENSMUSG00000042210",108.091723556794,1.94525398277671,0.602489842032944,8.32422256531504e-05,0.00293910527969056,"Abhd14a"
"177","ENSMUSG00000001270",11687.9613497747,2.31619116950645,0.723555291164641,8.43466050936448e-05,0.00295156761521458,"Ckb"
"178","ENSMUSG00000031480",53.8652703433916,2.86748636345844,0.905647454966237,8.94683636631231e-05,0.00307598890563455,"Thsd1"
"179","ENSMUSG00000023505",907.444992063753,2.28424441604982,0.726533210779534,9.17467416886009e-05,0.00312051055708829,"Cdca3"
"180","ENSMUSG00000026930",162.493655969435,1.5579296544154,0.477236083955539,9.62764215397829e-05,0.00320378444199028,"Gpsm1"
"181","ENSMUSG00000038886",2173.22324668624,2.01149684118771,0.6321907351775,9.67443424357396e-05,0.00320685043955768,"Man2a2"
"182","ENSMUSG00000036098",172.297319314646,2.6053617405547,0.834087524543962,0.000100541931392154,0.00329794326938104,"Myrf"
"183","ENSMUSG00000027447",24451.2305994713,1.67171622127284,0.516187874968721,0.000102206194521796,0.00331105923366279,"Cst3"
"184","ENSMUSG00000028743",405.219978375103,1.52225326490201,0.466312066343191,0.000102095779605989,0.00331105923366279,"Akr7a5"
"185","ENSMUSG00000024177",271.592650422953,1.95179168868143,0.616290854135047,0.000103664680664629,0.00333083734683569,"Nme4"
"186","ENSMUSG00000090137",504.119435864106,1.6718924525647,0.518298383512106,0.000104520567630573,0.00333786007847879,"Uba52"
"187","ENSMUSG00000096606",46.0438790017566,4.88910799074557,1.68069507243712,0.000107869078211413,0.00339374186862498,"Tpbgl"
"188","ENSMUSG00000024654",151.772126301522,2.00951048489936,0.639267971844711,0.000107998404678748,0.00339374186862498,"Asrgl1"
"189","ENSMUSG00000031807",2336.74898191062,1.53779795448851,0.474471412537007,0.000109429924650724,0.00340477062219693,"Pgls"
"190","ENSMUSG00000025085",242.763088415873,2.56427378322887,0.842013533895729,0.000110284140915226,0.00340477062219693,"Ablim1"
"191","ENSMUSG00000003863",113.995595352823,2.17123400883575,0.693098782262616,0.00011742067097663,0.00355474678686861,"Ppfia3"
"192","ENSMUSG00000046841",1145.79497734709,1.57049880914412,0.487405396177163,0.00011736567126513,0.00355474678686861,"Ckap4"
"193","ENSMUSG00000055148",739.080406161802,1.54001020673471,0.477347660786509,0.00012145167155413,0.00362096520580359,"Klf2"
"194","ENSMUSG00000078350",7.29565256527798,4.42044846652335,1.61922893110604,0.00012250338823311,0.00362480835389572,"Smim1"
"195","ENSMUSG00000024140",170.01300896501,2.89451167738811,0.968336575284382,0.000123729328075181,0.00363294186236753,"Epas1"
"196","ENSMUSG00000031565",404.064358790174,2.49067279059883,0.819293497984991,0.000127362269241491,0.00369892047009667,"Fgfr1"
"197","ENSMUSG00000074570",48.0177636778387,2.17184147008167,0.715843574495781,0.000131691740706331,0.00378270681897235,"Cass4"
"198","ENSMUSG00000018339",400.693569129913,2.30576680426149,0.753292575510983,0.00013470955345914,0.00383434149266304,"Gpx3"
"199","ENSMUSG00000024940",865.841805427375,2.52107415824813,0.833292011032191,0.000135752383340887,0.00385094128689615,"Ltbp3"
"200","ENSMUSG00000031451",12537.42266346,3.2986365645338,1.11373806328795,0.000136119329525933,0.00385352595587652,"Gas6"
"201","ENSMUSG00000028621",130.269380862198,1.59747049775984,0.506908091112491,0.000145760541712573,0.0040654233527137,"Cyb5rl"
"202","ENSMUSG00000028687",47.6407280363712,2.0168040729559,0.65496061633506,0.000145932966581627,0.0040654233527137,"Mutyh"
"203","ENSMUSG00000028927",881.066261409622,2.39227394083202,0.797346021560955,0.000151026950381987,0.00416852303488733,"Padi2"
"204","ENSMUSG00000039814",47.0094465477381,2.83656729978355,0.983431261982216,0.000153682403009595,0.00421406268077967,"Xkr5"
"205","ENSMUSG00000004891",332.869828696735,3.34067912390591,1.15295009670906,0.000154105660383438,0.00421830685704631,"Nes"
"206","ENSMUSG00000037703",161.112375688921,1.53002547578658,0.489280916911475,0.000155044587151808,0.0042366270492682,"Lzts3"
"207","ENSMUSG00000038793",10.3395012359112,2.53397867530399,0.859697152398933,0.000156000897117626,0.00425495391689386,"Lefty1"
